代码,晨星专属号,名称,类型,三年评级,五年评级,今年回报率
102231733050540032, 002728, 0P00018KTW, 华富益鑫灵活配置混合A, 灵活配置型, 0, 0, 4.24
102231734732455936, 161127, 0P000197VS, 易方达标普生物科技指数（QDII-LOF）人民币, 行业股票, 0, 0, -13.14
102231736435343360, 002211, 0P000178UI, 嘉实新财富灵活配置混合, 灵活配置型, 0, 0, 6.59
102231738247282688, 003484, 0P00018W2J, 金鹰鑫益灵活配置混合A, 灵活配置型, 0, 0, 7.09
102231740029861888, 002618, 0P00017TTB, 中银裕利灵活配置混合A, 灵活配置型, 0, 0, 4.85
102231741632086016, 003485, 0P00018W2K, 金鹰鑫益灵活配置混合C, 灵活配置型, 0, 0, 7.00
102231743221727232, 001068, 0P00015KAA, 华融新锐灵活配置混合, 灵活配置型, 0, 0, -5.90
102231744928808960, 005343, 0P0001C87E, 长安裕盛灵活配置混合A, 沪港深灵活配置型, 0, 0, -19.43
102231746610724864, 519752, 0P00015ZJ0, 交银施罗德新回报灵活配置混合A, 灵活配置型, 0, 0, 6.25
102231749009866752, 002384, 0P0001AH8F, 九泰鸿祥服务升级灵活配置混合, 灵活配置型, 0, 0, 3.16
102231750968606720, 002328, 0P00017P98, 银华泰利灵活配置混合C, 灵活配置型, 0, 0, 2.08
102231752562442240, 004275, 0P0001D9WF, 浦银安盛安恒回报定期开放混合C, 保守混合型（封闭式）, 0, 0, 0.85
102231756794494976, 002282, 0P0001FVDV, 平安安享灵活配置混合A, 保守混合型, 0, 0, 4.94
102231798485876736, 005344, 0P0001C87F, 长安裕盛灵活配置混合C, 沪港深灵活配置型, 0, 0, -19.55
102231801195397120, 519738, 0P00012SE0, 交银周期回报灵活配置混合A, 灵活配置型, 0, 0, 6.35
102231802831175680, 400013, 0P0001CKNE, 东方成长收益灵活配置混合A, 灵活配置型, 0, 0, 11.61
102231804454371328, 001903, 0P00016ZC0, 光大保德信欣鑫灵活配置混合A, 灵活配置型, 0, 0, 4.08
102231806102732800, 070031, 0P0000WDM0, 嘉实全球房地产（QDII）, 行业股票, 0, 0, 23.64
102231807793037312, 001806, 0P0001AEXI, 易方达瑞智灵活配置混合I, 灵活配置型, 0, 0, 5.62
102231809714028544, 001329, 0P000161ZQ, 鹏华弘实灵活配置混合A, 灵活配置型, 0, 0, 5.03
102231811471441920, 159945, 0P000165ZP, 广发中证全指能源ETF, 行业股票 - 其它, 0, 0, 45.75
102231813157552128, 003846, 0P00019K22, 汇安丰恒灵活配置混合C, 灵活配置型, 0, 0, 5.57
102231815028211712, 002018, 0P0001706Z, 鹏华弘安灵活配置混合A, 灵活配置型, 0, 0, 3.54
102231817096003584, 004276, 0P00019QQC, 浦银安盛安和回报定期开放混合A, 保守混合型（封闭式）, 0, 0, 5.53
102231819100880896, 519759, 0P000170Z3, 交银周期回报灵活配置混合C, 灵活配置型, 0, 0, 6.31
102231821126729728, 004150, 0P00019GVC, 博时鑫惠灵活配置混合C, 灵活配置型, 0, 0, 4.53
102231822842200064, 003680, 0P0001KBA5, 华润元大润泰双鑫债券A, 积极债券型, 0, 0, 4.73
102231824578641920, 519738, 0P00012SE0, 交银周期回报灵活配置混合A, 灵活配置型, 0, 0, 6.35
102231826310889472, 000590, 0P00012I48, 华安新活力灵活配置混合, 灵活配置型, 0, 0, 5.81
102231827846004736, 000572, 0P00012HKZ, 中银多策略灵活配置混合A, 灵活配置型, 0, 0, 0.00
102231829423063040, 001932, 0P0001H9MK, 国寿安保灵活优选混合, 保守混合型, 0, 0, 1.80
102231831058841600, 001415, 0P000165UA, 信诚新锐回报灵活配置混合A, 灵活配置型, 0, 0, 8.90
102231832765923328, 004149, 0P00019GVB, 博时鑫惠灵活配置混合A, 灵活配置型, 0, 0, 4.63
102231834858881024, 001904, 0P00016ZC1, 光大保德信欣鑫灵活配置混合C, 灵活配置型, 0, 0, 4.06
102231836700180480, 003912, 0P00019UPR, 泰达宏利启富灵活配置混合A, 灵活配置型, 0, 0, -1.00
102231839799771136, 001330, 0P000161ZR, 鹏华弘实灵活配置混合C, 灵活配置型, 0, 0, 4.99
102231841460715520, 968014, 0P0001CESN, 东方汇理亚太新动力股息基金(M 人民币(对冲)-累算), 其他行业股票, 0, 0, 2.40
102231843218128896, 004284, 0P00019RFM, 华宝新优选一年定期开放灵活配置混合, 灵活配置型（封闭式）, 0, 0, 9.92
102231873421312000, 002660, 0P00017U1A, 兴业聚源混合A, 灵活配置型, 0, 0, 3.83
102231875187113984, 004166, 0P0001ACCM, 东方价值挖掘灵活配置混合A, 灵活配置型, 0, 0, 4.41
102231876936138752, 002046, 0P0001723N, 信诚新锐回报灵活配置混合B, 灵活配置型, 0, 0, 8.83
102231878852935680, 000927, 0P000150I9, 博时大中华亚太精选股票（QDII）美元现汇, 亚太区不包括日本股票, 0, 0, -11.52
102231880572600320, 001312, 0P0001606V, 华安新优选灵活配置混合A, 灵活配置型, 0, 0, 6.96
102231882212573184, 001807, 0P0001AEXJ, 易方达瑞智灵活配置混合E, 灵活配置型, 0, 0, 5.38
102231883974180864, 002144, 0P000170YW, 华安新优选灵活配置混合C, 灵活配置型, 0, 0, 6.90
102231886624980992, 002182, 0P000173CH, 东兴蓝海财富灵活配置混合, 灵活配置型, 0, 0, -7.68
102231888378200064, 003842, 0P00019FNJ, 中邮景泰灵活配置混合A, 灵活配置型, 0, 0, 6.93
102231890055921664, 001067, 0P00015CL5, 鹏华弘盛灵活配置混合A, 灵活配置型, 0, 0, 3.21
102231891746226176, 001633, 0P000195VG, 万家瑞祥灵活配置混合A, 灵活配置型, 0, 0, 3.30
102231893528805376, 001226, 0P00015VRV, 中邮稳健添利灵活配置混合, 灵活配置型, 0, 0, -1.68
102231895223304192, 001430, 0P000165U0, 中邮乐享收益灵活配置混合, 灵活配置型, 0, 0, 4.06
102231897962184704, 002212, 0P000178UH, 嘉实新起航灵活配置混合, 灵活配置型, 0, 0, 3.76
102231900940140544, 002729, 0P00018KTX, 华富益鑫灵活配置混合C, 灵活配置型, 0, 0, 4.05
102231902659805184, 050015, 0P0000OP9O, 博时大中华亚太精选股票（QDII）人民币, 亚太区不包括日本股票, 0, 0, -11.22
102231904425607168, 000190, 0P00016EOQ, 中银新回报灵活配置混合A, 灵活配置型, 0, 0, -1.04
102231906174631936, 002009, 0P00016ZC2, 中欧瑾通灵活配置混合A, 灵活配置型, 0, 0, 4.47
102231907818799104, 003062, 0P00018FZ1, 银华通利灵活配置混合A, 灵活配置型, 0, 0, 2.82
102231909517492224, 519130, 0P00014IHX, 海富通新内需灵活配置混合A, 灵活配置型, 0, 0, 3.55
102231911325237248, 002178, 0P000173JB, 嘉实新起点灵活配置混合C, 灵活配置型, 0, 0, 5.68
102231913036513280, 002714, 0P0001HQ4W, 鹏华金城灵活配置混合, 灵活配置型, 0, 0, 3.69
102231914840064000, 003723, 0P0001KBA6, 华润元大润泰双鑫债券C, 积极债券型, 0, 0, 4.39
102231916475842560, 003345, 0P00018O2S, 安信新成长灵活配置混合A, 灵活配置型, 0, 0, 3.75
102231918208090112, 002019, 0P00017070, 鹏华弘安灵活配置混合C, 灵活配置型, 0, 0, 3.28
102231952689463296, 003913, 0P00019UPS, 泰达宏利启富灵活配置混合C, 灵活配置型, 0, 0, -1.16
102231954346213376, 001530, 0P000197W5, 万家瑞富灵活配置混合A, 灵活配置型, 0, 0, 2.94
102231955965214720, 003603, 0P000199J9, 景顺长城泰安回报灵活配置混合A, 灵活配置型, 0, 0, 5.93
102231957684879360, 519628, 0P00019DXX, 银河君润灵活配置混合C, 灵活配置型, 0, 0, 4.01
102231959425515520, 002172, 0P000175TE, 海富通新内需灵活配置混合C, 灵活配置型, 0, 0, 3.57
102231961161957376, 518880, 0P0000Z04X, 华安易富黄金ETF, 商品 - 贵金属, 0, 0, -6.25
102231963129085952, 000929, 0P000153PH, 博时黄金ETF - D, 商品 - 贵金属, 0, 0, -6.21
102231965163323392, 000216, 0P0000Z5JW, 华安易富黄金ETF联接A, 商品 - 贵金属, 0, 0, -6.32
102231967528910848, 159937, 0P00013T97, 博时黄金ETF, 商品 - 贵金属, 0, 0, -6.22
102231969215021056, 003805, 0P000198EF, 华安新恒利灵活配置混合A, 灵活配置型, 0, 0, 6.93
102231971198926848, 005480, 0P0001D62I, 诺安联创顺鑫债券C, 纯债基金, 0, 0, 2.65
102231973170249728, 002010, 0P00016ZC3, 中欧瑾通灵活配置混合C, 灵活配置型, 0, 0, 4.21
102231976626356224, 003063, 0P00018FZ2, 银华通利灵活配置混合C, 灵活配置型, 0, 0, 2.56
102231978316660736, 002610, 0P00017RK8, 博时黄金ETF联接A, 商品 - 贵金属, 0, 0, -5.98
102231980162154496, 519627, 0P00019DXW, 银河君润灵活配置混合A, 灵活配置型, 0, 0, 4.10
102231981848264704, 001304, 0P00015ZIR, 建信鑫安回报灵活配置混合, 灵活配置型, 0, 0, 7.67
102231983517597696, 004277, 0P00019QQD, 浦银安盛安和回报定期开放混合C, 保守混合型（封闭式）, 0, 0, 5.24
102231985413423104, 001185, 0P00015QIU, 安信动态策略灵活配置混合A, 灵活配置型, 0, 0, 4.07
102231987095339008, 968031, 0P000148D1, 中银香港全天候香港股票基金 A7 RMB-H, 其他行业股票, 0, 0, -3.43
102231988697563136, 001380, 0P0001634C, 鹏华弘盛灵活配置混合C, 灵活配置型, 0, 0, 3.03
102231990450782208, 001393, 0P000163SH, 国富金融地产灵活配置混合C, 灵活配置型, 0, 0, -3.32
102231992162058240, 000930, 0P000153PI, 博时黄金ETF - I, 商品 - 贵金属, 0, 0, -6.22
102231993802031104, 001311, 0P000160TG, 华安新回报灵活配置混合, 灵活配置型, 0, 0, 6.47
102231995538472960, 005448, 0P0001D62H, 诺安联创顺鑫债券A, 纯债基金, 0, 0, 2.82
102231997279109120, 001634, 0P000195VH, 万家瑞祥灵活配置混合C, 灵活配置型, 0, 0, 3.13
102232026043645952, 003411, 0P00018PL8, 鹏华弘康灵活配置混合A, 灵活配置型, 0, 0, 2.64
102232028069494784, 003806, 0P000198EI, 华安新恒利灵活配置混合C, 灵活配置型, 0, 0, 6.85
102232029910794240, 518800, 0P0000Z04Y, 国泰黄金ETF, 商品 - 贵金属, 0, 0, -6.26
102232031643041792, 001136, 0P00015JL8, 易方达裕如灵活配置混合, 灵活配置型, 0, 0, 6.96
102232033383677952, 241001, F00000049N, 华宝海外中国混合（QDII）, 大中华区股债混合, 0, 0, -8.07
102232035187228672, 003604, 0P000199JA, 景顺长城泰安回报灵活配置混合C, 灵活配置型, 0, 0, 5.77
102232036835590144, 000345, 0P0000ZQ2Z, 鹏华丰融定期开放债券, 普通债券型（封闭式）, 0, 0, 3.69
102232038567837696, 000345, 0P0000ZQ2Z, 鹏华丰融定期开放债券, 普通债券型（封闭式）, 0, 0, 3.69
102232040522383360, 002029, 0P000170NK, 安信动态策略灵活配置混合C, 灵活配置型, 0, 0, 3.89
102232042296573952, 000218, 0P00017QLM, 国泰黄金ETF联接A, 商品 - 贵金属, 0, 0, -6.36
102232044204982272, 006110, 0P0001DKNI, 富荣价值精选灵活配置混合C, 灵活配置型, 0, 0, -2.45
102232045983367168, 001198, 0P00015R97, 东方惠新灵活配置混合A, 灵活配置型, 0, 0, 1.98
102232047640117248, 001093, 0P00015G6P, 广发纳斯达克生物科技指数（QDII）美元, 行业股票, 0, 0, 1.29
102232049351393280, 003346, 0P00018O2T, 安信新成长灵活配置混合C, 灵活配置型, 0, 0, 3.58
102232051679232000, 159934, 0P0000ZS9R, 易方达黄金ETF, 商品 - 贵金属, 0, 0, -6.27
102232053713469440, 001755, 0P000179WI, 嘉实新思路灵活配置混合, 灵活配置型, 0, 0, 4.12
102232055391191040, 000180, 0P0000Z2MT, 广发美国房地产指数（QDII）美元, 行业股票, 0, 0, 26.39
102232057576423424, 006150, 0P0001DWXW, 招商添利两年定期开放债券, 普通债券型（封闭式）, 0, 0, 10.06
102232064127926272, 002395, 0P00017JU2, 鹏华丰尚定期开放债券A, 普通债券型（封闭式）, 0, 0, 7.50
102232066871001088, 000345, 0P0000ZQ2Z, 鹏华丰融定期开放债券, 普通债券型（封闭式）, 0, 0, 3.69
102232068737466368, 000217, 0P0000Z5MI, 华安易富黄金ETF联接C, 商品 - 贵金属, 0, 0, -6.60
102232070490685440, 004446, 0P0001AJ48, 南方荣年定期开放混合A, 保守混合型（封闭式）, 0, 0, 4.42
102232072076132352, 003412, 0P00018PL9, 鹏华弘康灵活配置混合C, 灵活配置型, 0, 0, 2.56
102232073741271040, 001092, 0P00015G6O, 广发纳斯达克生物科技指数（QDII）人民币, 行业股票, 0, 0, 1.62
102232075473518592, 003692, 0P000195D1, 大成景尚灵活配置混合A, 灵活配置型, 0, 0, 3.77
102232105374711808, 002611, 0P00017RK9, 博时黄金ETF联接C, 商品 - 贵金属, 0, 0, -6.25
102232107035656192, 003855, 0P00019GVA, 汇安丰华灵活配置混合C, 灵活配置型, 0, 0, 11.22
102232108822429696, 519610, 0P00017PZ8, 银河旺利灵活配置混合A, 灵活配置型, 0, 0, -2.65
102232110479179776, 003843, 0P00019FNK, 中邮景泰灵活配置混合C, 灵活配置型, 0, 0, 6.49
102232112169484288, 003693, 0P000195D2, 大成景尚灵活配置混合C, 灵活配置型, 0, 0, 3.69
102232114178555904, 005317, 0P0001C6E4, 万家瑞舜灵活配置混合A, 灵活配置型, 0, 0, 6.22
102232115814334464, 003182, 0P000195D3, 华富弘鑫灵活配置混合A, 灵活配置型, 0, 0, 4.35
102232117529804800, 000436, 0P00013X8V, 易方达裕惠回报定期开放式混合, 保守混合型（封闭式）, 0, 0, 8.04
102232119220109312, 003587, 0P000195DC, 先锋精一灵活配置混合C, 灵活配置型, 0, 0, -4.74
102232121262735360, 002116, 0P00017ELS, 广发安享灵活配置混合A, 灵活配置型, 0, 0, 4.66
102232122898513920, 002396, 0P00017JU3, 鹏华丰尚定期开放债券B, 普通债券型（封闭式）, 0, 0, 7.17
102232124999860224, 002963, 0P00018AQ2, 易方达黄金ETF联接C, 商品 - 贵金属, 0, 0, -6.48
102232126857936896, 002518, 0P00018HX1, 民生加银鑫福灵活配置混合A, 灵活配置型, 0, 0, 4.45
102232128585990144, 000307, 0P00017TTH, 易方达黄金ETF联接A, 商品 - 贵金属, 0, 0, -6.20
102232130238545920, 004917, 0P0001CCUD, 中银证券祥瑞混合A, 保守混合型, 0, 0, -8.29
102232131949821952, 002163, 0P000171B7, 东方惠新灵活配置混合C, 灵活配置型, 0, 0, 1.98
102232133610766336, 001194, 0P00015QIX, 景顺长城稳健回报灵活配置混合A, 灵活配置型, 0, 0, 5.12
102232135452065792, 003797, 0P000197VY, 华安新瑞利灵活配置混合A, 灵活配置型, 0, 0, 5.69
102232141345062912, 005679, 0P0001D4TA, 财通资管鑫盛6个月定期开放混合, 保守混合型（封闭式）, 0, 0, 3.89
102232143366717440, 002025, 0P00017071, 广发聚盛灵活配置混合A, 灵活配置型, 0, 0, 4.53
102232145778442240, 000667, 0P000134ZJ, 工银绝对收益策略混合A, 市场中性策略, 0, 0, 2.16
102232147561021440, 003798, 0P000197VZ, 华安新瑞利灵活配置混合C, 灵活配置型, 0, 0, 5.60
102232149255520256, 004278, 0P0001A2CB, 东方红智逸沪港深定期开放混合, 沪港深保守混合型（封闭式）, 0, 0, -5.61
102232150966796288, 004451, 0P00019WX9, 汇添富年年丰定期开放混合A, 保守混合型（封闭式）, 0, 0, -0.67
102232152988450816, 004253, 0P0001AELE, 国泰黄金ETF联接C, 商品 - 贵金属, 0, 0, -6.63
102232182411493376, 001407, 0P0001669P, 景顺长城稳健回报灵活配置混合C, 灵活配置型, 0, 0, 5.23
102232184189878272, 004576, 0P0001BE1C, 新华恒益量化灵活配置混合, 灵活配置型, 0, 0, -1.44
102232185884377088, 163827, 0P00013VQQ, 中银产业债债券A, 积极债券型, 0, 0, 3.96
102232187981529088, 003183, 0P000195D4, 华富弘鑫灵活配置混合C, 灵活配置型, 0, 0, 4.17
102232189831217152, 539001, 0P0000PO6K, 建信纳斯达克100指数（QDII）A 人民币, 美国股票, 0, 0, 12.69
102232191462801408, 001326, 0P000161ZU, 鹏华弘和灵活配置混合C, 灵活配置型, 0, 0, 3.53
102232193190854656, 470088, 0P00017HYK, 汇添富6月红添利定期开放债券A, 积极债券型（封闭式）, 0, 0, 4.63
102232194855993344, 002533, 0P00017OY4, 中加心享灵活配置混合C, 灵活配置型, 0, 0, 4.72
102232196600823808, 519197, 0P0001HQRM, 万家颐达灵活配置混合, 灵活配置型, 0, 0, 3.00
102232198307905536, 519611, 0P00017PZ9, 银河旺利灵活配置混合C, 灵活配置型, 0, 0, -3.17
102232200291811328, 000892, 0P000169IH, 九泰天宝灵活配置混合A, 灵活配置型, 0, 0, -1.87
102232202015670272, 002117, 0P00017ELT, 广发安享灵活配置混合C, 灵活配置型, 0, 0, 4.35
102232203794055168, 159930, 0P0000Z3OT, 汇添富中证能源ETF, 行业股票 - 其它, 0, 0, 47.47
102232205626966016, 001800, 0P0001EKNW, 华安新乐享灵活配置混合A, 灵活配置型, 0, 0, 1.55
102232207392768000, 002026, 0P00017072, 广发聚盛灵活配置混合C, 灵活配置型, 0, 0, 4.36
102232209062100992, 162719, 0P00019KXS, 广发道琼斯美国石油开发与生产指数（QDII-LOF）A, 行业股票, 0, 0, 80.39
102232210731433984, 001325, 0P000161ZT, 鹏华弘和灵活配置混合A, 灵活配置型, 0, 0, 3.57
102232212425932800, 002688, 0P00018PLF, 红塔红土长益定期开放债券A, 积极债券型（封闭式）, 0, 0, 3.47
102232214292398080, 002231, 0P000173CF, 华夏新趋势灵活配置混合A, 灵活配置型, 0, 0, 2.78
102232216293081088, 519191, 0P000162DX, 万家新利灵活配置混合, 灵活配置型, 0, 0, -2.53
102232218134380544, 002027, 0P000170YF, 中加心享灵活配置混合A, 灵活配置型, 0, 0, 4.81
102232220357361664, 001392, 0P000163SG, 国富金融地产灵活配置混合A, 灵活配置型, 0, 0, -2.92
102232222118969344, 003073, 0P00018JEJ, 泰达宏利汇利债券A, 纯债基金, 0, 0, 18.83
102232223767330816, 004447, 0P0001AJ49, 南方荣年定期开放混合C, 保守混合型（封闭式）, 0, 0, 3.91
102232225726070784, 004157, 0P00019T3X, 信诚至诚灵活配置混合A, 灵活配置型, 0, 0, 8.72
102232262266847232, 519766, 0P0001H6RI, 交银施罗德荣鑫灵活配置混合, 灵活配置型, 0, 0, 7.12
102232264007483392, 002028, 0P000170EF, 九泰天宝灵活配置混合C, 灵活配置型, 0, 0, -2.08
102232265701982208, 001802, 0P00017EEO, 易方达瑞财灵活配置混合I, 灵活配置型, 0, 0, 7.28
102232267413258240, 000762, 0P00019NHQ, 汇添富绝对收益策略定期开放混合A, 市场中性策略（封闭式）, 0, 0, 1.36
102232269040648192, 720002, 0P0000WAIJ, 财通可转债债券A, 可转债基金, 0, 0, 2.28
102232270747729920, 000179, 0P0000Z2MS, 广发美国房地产指数（QDII）人民币, 行业股票, 0, 0, 26.82
102232272500948992, 000585, 0P00012P62, 嘉实对冲套利定期开放混合, 市场中性策略（封闭式）, 0, 0, 7.59
102232274816204800, 002689, 0P00018PLG, 红塔红土长益定期开放债券C, 积极债券型（封闭式）, 0, 0, 3.14
102232276527480832, 003838, 0P0001981F, 东方臻享纯债债券C, 纯债基金, 0, 0, 1.32
102232278255534080, 001316, 0P0001617J, 安信稳健增值灵活配置混合A, 灵活配置型, 0, 0, 5.73
102232279941644288, 004209, 0P00019QQ8, 大成智惠量化多策略灵活配置混合, 灵活配置型, 0, 0, -22.00
