代码,晨星专属号,名称,类型,三年评级,五年评级,今年回报率
167407748114284544, 003298, 0P00018Q6X, 嘉实物流产业股票A, 大盘平衡股票, 5, 5, -10.32
167407750240796672, 001608, 0P000171VB, 英大策略优选混合C, 积极配置 - 大盘平衡, 5, 5, -21.47
167407751817854976, 003152, 0P000198XB, 华富天鑫灵活配置混合A, 灵活配置, 5, 3, -32.70
167407754967777280, 519756, 0P000162B0, 交银施罗德国企改革灵活配置混合, 积极配置 - 大盘平衡, 5, 4, -16.46
167407756851019776, 006373, 0P0001EOTT, 富兰克林国海全球科技互联混合（QDII）人民币, QDII 环球股债混合, 5, 0, -19.18
167407758360969216, 006167, 0P0001F8WY, 德邦乐享生活混合A, 积极配置 - 大盘平衡, 5, 0, -22.35
167407759954804736, 001603, 0P00019IR0, 易方达安盈回报混合, 保守混合, 5, 5, -20.69
167407761645109248, 006168, 0P0001F8WZ, 德邦乐享生活混合C, 积极配置 - 大盘平衡, 5, 0, -22.42
167407784441151488, 002281, 0P0001CIH6, 建信裕利灵活配置混合, 灵活配置, 5, 0, -30.87
167407787385552896, 005888, 0P0001EO1Z, 华夏新兴消费混合A, 行业混合 - 消费, 5, 0, -26.33
167407790510309376, 040048, 0P0000YXTC, 华安纳斯达克100指数（QDII）美元现汇A, QDII美国股票, 5, 5, -16.78
167407793031086080, 001917, 0P00017HHW, 招商量化精选股票A, 中盘平衡股票, 5, 5, -16.00
167407794721390592, 000339, 0P00011RYT, 长城医疗保健混合A, 行业混合 - 医药, 5, 5, -30.43
167407796478803968, 004879, 0P0001BCBL, 汇添富全球医疗保健混合（QDII）美元现钞, QDII 环球股债混合, 5, 0, -21.67
167407798789865472, 005889, 0P0001EO20, 华夏新兴消费混合C, 行业混合 - 消费, 5, 0, -26.44
167407800484364288, 005310, 0P0001C8QX, 广发电子信息传媒股票A, 行业股票-科技、传媒及通讯, 5, 0, -35.31
167407803093221376, 001901, 0P00019S8F, 前海开源沪港深隆鑫灵活配置混合A, 沪港深保守混合, 5, 0, -8.33
167407805106487296, 001902, 0P00019S8G, 前海开源沪港深隆鑫灵活配置混合C, 沪港深保守混合, 5, 0, -8.40
167407806918426624, 006013, 0P0001DKNK, 易方达鑫转招利混合A, 保守混合, 5, 0, -7.77
167407808625508352, 000297, 0P000156SC, 鹏华可转债债券A, 可转债, 5, 5, -22.38
167407810433253376, 004350, 0P0001ESJ8, 汇丰晋信价值先锋股票A, 大盘平衡股票, 5, 0, -24.18
167407812236804096, 001651, 0P00016DLN, 工银新蓝筹股票A, 大盘平衡股票, 5, 5, -16.28
167407813872582656, 040047, 0P0000YXTB, 华安纳斯达克100指数（QDII）美元现钞A, QDII美国股票, 5, 5, -16.78
167407815839711232, 001678, 0P0001ESB5, 英大国企改革主题股票, 大盘平衡股票, 5, 0, -2.21
167407817760702464, 040046, 0P0000YXTA, 华安纳斯达克100指数（QDII）人民币A, QDII美国股票, 5, 5, -17.17
167407819396481024, 004878, 0P0001BCBK, 汇添富全球医疗保健混合（QDII）美元现汇, QDII 环球股债混合, 5, 0, -21.67
167407820986122240, 004877, 0P0001BCBJ, 汇添富全球医疗保健混合（QDII）人民币, QDII 环球股债混合, 5, 0, -22.03
167407822496071680, 217002, F020217002, 招商安泰平衡混合, 保守混合, 5, 5, -0.37
167407824119267328, 001579, 0P0001A1SA, 国泰大农业股票, 行业股票 - 消费, 5, 0, -11.87
167407826572935168, 000893, 0P00014YWK, 工银创新动力股票, 大盘价值股票, 5, 2, -9.93
167407828821082112, 005706, 0P0001CXPQ, 兴业龙腾双益平衡混合, 保守混合, 5, 0, -0.86
167407830712713216, 001208, 0P00015UUQ, 诺安低碳经济股票A, 大盘平衡股票, 5, 5, -17.78
167407833128632320, 006482, 0P0001ENPT, 广发可转债债券A, 可转债, 5, 0, -23.68
167407855853371392, 006014, 0P0001DKNL, 易方达鑫转招利混合C, 保守混合, 5, 0, -7.84
167407860265779200, 005994, 0P0001DIMM, 国投瑞银中证500指数量化增强A, 中盘平衡股票, 5, 0, -21.41
167407862002221056, 001182, 0P000162HN, 易方达安心回馈混合, 保守混合, 5, 5, -12.52
167407865735151616, 007089, 0P0001H2QZ, 国投瑞银中证500指数量化增强C, 中盘平衡股票, 5, 0, -21.51
167407868012658688, 519673, 0P00014HLT, 银河康乐股票, 行业股票-医药, 5, 4, -33.17
167407870772510720, 002317, 0P00017MX6, 招商睿逸稳健配置混合, 保守混合, 5, 4, -3.36
167407873230372864, 159962, 0P0001F4WF, 华夏中证四川国企改革ETF, 大盘平衡股票, 5, 0, -26.21
167407875205890048, 001162, 0P00015RPP, 前海开源优势蓝筹股票A, 大盘平衡股票, 5, 4, -14.18
167407876829085696, 004900, 0P0001BKQD, 财通资管鑫锐回报混合A, 保守混合, 5, 0, -3.13
167407880008368128, 519652, 0P00015RPI, 银河鑫利灵活配置混合 - A, 保守混合, 5, 4, -4.49
167407881593815040, 000916, 0P000153YB, 前海开源股息率100强等权重股票, 大盘价值股票, 5, 5, -9.16
167407884332695552, 110035, 0P0000UGBS, 易方达双债增强债券 - A, 积极债券, 5, 5, -4.61
167407886102691840, 006034, 0P0001F213, 富国MSCI中国A股国际通指数增强, 大盘平衡股票, 5, 0, -19.21
167407888032071680, 006483, 0P0001ENPU, 广发可转债债券C, 可转债, 5, 0, -23.78
167407892385759232, 001956, 0P000176X0, 国联安科技动力股票, 行业股票-科技、传媒及通讯, 5, 5, -38.66
167407895380492288, 003634, 0P000195H1, 嘉实农业产业股票A, 行业股票 - 消费, 5, 3, -12.97
167407898417168384, 519677, 0P00011WBS, 银河定投宝腾讯济安指数, 中盘平衡股票, 5, 4, -17.59
167407907879518208, 005847, 0P0001DWLX, 富国沪港深业绩驱动混合A, 港股积极配置, 5, 0, -15.97
167407909603377152, 501059, 0P0001DCLF, 西部利得中证国有企业红利指数增强（LOF）A, 大盘价值股票, 5, 0, -1.16
167407911713112064, 240018, 0P0000SOSM, 华宝可转债债券A, 可转债, 5, 4, -18.96
167407917312507904, 001638, 0P00016C56, 前海开源优势蓝筹股票C, 大盘平衡股票, 5, 4, -14.19
167407919459991552, 004901, 0P0001BKQE, 财通资管鑫锐回报混合C, 保守混合, 5, 0, -3.19
167407922228232192, 519646, 0P000170ER, 银河鑫利灵活配置混合 - I, 保守混合, 5, 3, -4.46
167407925046804480, 001596, 0P0001A00U, 信诚新泽回报灵活配置混合A, 保守混合, 5, 0, -4.26
167407927232036864, 002177, 0P0001A00V, 信诚新泽回报灵活配置混合B, 保守混合, 5, 0, -4.27
167407950145519616, 004175, 0P00019IDW, 博时鑫泰灵活配置混合A, 保守混合, 5, 5, -3.03
167407952561438720, 320004, F00000040B, 诺安优化收益债券, 积极债券, 5, 5, -9.30
167407954344017920, 000906, 0P0001586G, 广发全球精选股票（QDII）美元现汇, QDII环球股票, 5, 4, -28.94
167407959221993472, 004131, 0P00019RFF, 国联安鑫发混合A, 沪港深保守混合, 5, 0, -4.01
167407967077924864, 519653, 0P00015RPJ, 银河鑫利灵活配置混合 - C, 保守混合, 5, 4, -4.68
167407968634011648, 110036, 0P0000UGBT, 易方达双债增强债券 - C, 积极债券, 5, 5, -4.72
167407971565830144, 004154, 0P00019H7P, 信诚新悦回报灵活配置混合B, 保守混合, 5, 5, -6.36
167407974057246720, 360014, 0P0000STW9, 光大保德信信用添益债券C, 积极债券, 5, 5, -20.74
167407975713996800, 003882, 0P00019K24, 易方达瑞弘灵活配置混合A, 保守混合, 5, 5, -9.26
167407977584656384, 003986, 0P00019H7D, 申万菱信中证500指数优选增强A, 中盘平衡股票, 5, 5, -22.85
167407979367235584, 675011, 0P0000W7MV, 西部利得稳健双利债券A, 积极债券, 5, 5, -16.00
167407984639475712, 002514, 0P00018J5T, 招商丰益灵活配置混合A, 保守混合, 5, 4, -4.95
167407986589827072, 002087, 0P00017066, 富兰克林国海新机遇灵活配置混合A, 保守混合, 5, 5, -3.15
167407989165129728, 005106, 0P0001BJV8, 银华农业产业股票A, 行业股票 - 消费, 5, 0, -16.59
167407990700244992, 004176, 0P00019IDX, 博时鑫泰灵活配置混合C, 保守混合, 5, 5, -3.07
167407993246187520, 360013, 0P0000STW8, 光大保德信信用添益债券A, 积极债券, 5, 5, -20.64
167407994827440128, 000536, 0P0001265Z, 前海开源可转债债券, 可转债, 5, 5, -24.86
167407996639379456, 270023, 0P00013BYF, 广发全球精选股票（QDII）, QDII环球股票, 5, 4, -29.28
167408000229703680, 004153, 0P00019H7O, 信诚新悦回报灵活配置混合A, 保守混合, 5, 5, -6.31
167408004843438080, 673090, 0P00019KXZ, 西部利得个股精选股票A, 大盘平衡股票, 5, 4, -21.48
167408006944784384, 001528, 0P00016AT5, 诺安先进制造股票, 大盘平衡股票, 5, 5, -26.52
167408008794472448, 004010, 0P00019DXQ, 华泰柏瑞鼎利灵活配置混合A, 保守混合, 5, 5, -1.44
167408011273306112, 000014, 0P0000Y35F, 华夏聚利债券, 积极债券, 5, 5, -6.95
167408013433372672, 001443, 0P000172ID, 易方达瑞选灵活配置混合I, 保守混合, 5, 5, -7.00
167408015111094272, 003883, 0P00019K25, 易方达瑞弘灵活配置混合C, 保守混合, 5, 5, -9.31
167408038020382720, 001314, 0P000166JY, 易方达新益灵活配置混合I, 保守混合, 5, 5, -7.64
167408039714881536, 001747, 0P0001AEXQ, 易方达瑞祺灵活配置混合I, 保守混合, 5, 0, -7.47
167408041589735424, 001444, 0P000172IF, 易方达瑞选灵活配置混合E, 保守混合, 5, 5, -7.09
167408047235268608, 001315, 0P000166JZ, 易方达新益灵活配置混合E, 保守混合, 5, 5, -7.67
167408049265311744, 003016, 0P00018CTE, 中金中证500指数增强A, 中盘平衡股票, 5, 4, -23.77
167408050913673216, 675013, 0P0000W7MX, 西部利得稳健双利债券C, 积极债券, 5, 5, -16.13
167408052578811904, 003754, 0P00019B35, 国泰普益灵活配置混合A, 保守混合, 5, 4, -5.05
167408054269116416, 003458, 0P00019T3Z, 嘉实稳宏债券A, 积极债券, 5, 0, -14.61
167408055992975360, 000121, 0P0000Z3OX, 华夏永福混合A, 保守混合, 5, 4, -8.82
167408057800720384, 003840, 0P000199RL, 易方达瑞通灵活配置混合C, 保守混合, 5, 5, -8.62
167408059482636288, 004965, 0P0001BFFO, 泓德致远混合A, 保守混合, 5, 0, -17.73
167408061118414848, 002166, 0P000171JT, 华夏永福混合C, 保守混合, 5, 0, -8.94
167408062770970624, 002670, 0P0001DYL6, 万家沪深300指数增强A, 大盘平衡股票, 5, 0, -17.14
167408064490635264, 004011, 0P00019DXR, 华泰柏瑞鼎利灵活配置混合C, 保守混合, 5, 5, -1.52
167408066189328384, 002515, 0P00018J5U, 招商丰益灵活配置混合C, 保守混合, 5, 4, -4.96
167408067816718336, 320020, 0P0001DWXX, 诺安策略精选股票, 大盘平衡股票, 5, 0, -17.89
167408069364416512, 002088, 0P00017067, 富兰克林国海新机遇灵活配置混合C, 保守混合, 5, 5, -3.19
167408070903726080, 001748, 0P0001AEXR, 易方达瑞祺灵活配置混合E, 保守混合, 5, 0, -7.54
167408072560476160, 005664, 0P0001CNFR, 鹏扬景欣混合A, 保守混合, 5, 0, -10.35
167408074192060416, 003755, 0P00019B36, 国泰普益灵活配置混合C, 保守混合, 5, 4, -5.07
167408075773313024, 003839, 0P000199RK, 易方达瑞通灵活配置混合A, 保守混合, 5, 5, -8.56
167408077371342848, 000368, 0P0000ZQVG, 汇添富沪深300安中指数, 大盘平衡股票, 5, 4, -17.59
167408079070035968, 005665, 0P0001CNFS, 鹏扬景欣混合C, 保守混合, 5, 0, -10.47
167408080764534784, 003459, 0P00019T40, 嘉实稳宏债券C, 积极债券, 5, 0, -14.70
167408082442256384, 001447, 0P0001660E, 天弘惠利灵活配置混合, 保守混合, 5, 5, -7.27
167408105364127744, 004716, 0P0001ALHR, 信诚量化阿尔法股票A, 大盘平衡股票, 5, 0, -21.06
167408107100569600, 002639, 0P000183VH, 天弘价值精选灵活配置混合, 保守混合, 5, 3, -4.83
167408108753125376, 210014, 0P0001BN2C, 金鹰元丰债券A, 积极债券, 5, 0, -29.62
167408110405681152, 001751, 0P00016H52, 华商信用增强债券A, 积极债券, 5, 2, -16.30
167408112511221760, 001250, 0P00015WKT, 天弘新活力灵活配置混合, 保守混合, 5, 4, -7.05
167408114671288320, 004267, 0P00019LLB, 金鹰持久增利债券（LOF）E, 积极债券, 5, 4, -9.95
167408119649927168, 001522, 0P00016C38, 博时新策略灵活配置混合A, 保守混合, 5, 4, -3.84
167408121931628544, 001752, 0P00016H53, 华商信用增强债券C, 积极债券, 5, 2, -16.37
167408124607594496, 004427, 0P0001A99B, 交银施罗德增利增强债券A, 积极债券, 5, 0, -3.75
167408126205624320, 002658, 0P0001DKHK, 招商安裕灵活配置混合A, 保守混合, 5, 0, -7.28
167408129426849792, 000048, 0P0000Y603, 华夏双债债券C, 积极债券, 5, 5, -6.73
167408131423338496, 510080, F020510080, 长盛全债指数增强债券, 积极债券, 5, 4, 1.53
167408139744837632, 420102, F00000049I, 天弘永利债券 - B, 积极债券, 5, 5, -3.16
167408142068482048, 001850, 0P00019GE1, 国泰安益灵活配置混合A, 保守混合, 5, 4, -5.62
167408145268736000, 004252, 0P00019T46, 国泰安益灵活配置混合C, 保守混合, 5, 4, -5.66
167408147818872832, 002657, 0P0001DKHJ, 招商安裕灵活配置混合A, 保守混合, 5, 0, -7.10
167408149655977984, 519625, 0P0001974R, 银河君盛灵活配置混合A, 保守混合, 5, 4, -5.43
167408151576969216, 002671, 0P0001DYL7, 万家沪深300指数增强C, 大盘平衡股票, 5, 0, -17.25
167408153183387648, 002363, 0P0001E1ID, 华安安康灵活配置混合A, 保守混合, 5, 0, -6.44
167408154814971904, 003115, 0P00019AIF, 光大保德信诚鑫灵活配置混合A, 保守混合, 5, 2, -5.66
167408156446556160, 005128, 0P0001CG57, 华夏永康添福混合A, 保守混合, 5, 0, -9.72
167408158061363200, 000047, 0P0000Y602, 华夏双债债券A, 积极债券, 5, 5, -6.60
167408159789416448, 162105, 0P00015HW3, 金鹰持久增利债券（LOF）C, 积极债券, 5, 4, -10.04
167408161429389312, 004428, 0P0001A99C, 交银施罗德增利增强债券C, 积极债券, 5, 0, -3.87
167408163367157760, 002794, 0P00017ZOB, 天弘永利债券 - E, 积极债券, 5, 5, -3.16
167408186360332288, 000118, 0P0000YMY3, 广发聚鑫债券A, 积极债券, 5, 5, -6.52
167408190919540736, 630009, 0P0000SDKU, 华商稳定增利债券A, 积极债券, 5, 5, -3.66
167408199467532288, 003117, 0P00018IVC, 光大保德信吉鑫灵活配置混合A, 保守混合, 5, 4, -7.80
167408201275277312, 005717, 0P0001E4IY, 兴业机遇债券A, 积极债券, 5, 0, -7.63
167408202915250176, 420002, F00000049H, 天弘永利债券 - A, 积极债券, 5, 4, -3.29
167408208829218816, 320021, 0P0000X7PS, 诺安双利债券发起, 积极债券, 5, 5, -4.84
167408212000112640, 160513, 0P000136M4, 博时稳健回报债券（LOF）A, 普通债券, 5, 5, -0.02
167408214902571008, 006867, 0P0001FVNC, 易方达丰华债券C, 积极债券, 5, 0, -7.90
167408217972801536, 002966, 0P00018FR7, 中海合嘉增强收益债券C, 积极债券, 5, 4, -10.65
167408219566637056, 002351, 0P00017AMH, 易方达裕祥回报债券, 积极债券, 5, 5, -7.36
167408221126918144, 202105, 0P0000PY89, 南方广利回报债券- A/B, 积极债券, 5, 4, -14.04
167408222947246080, 001257, 0P00015ZII, 兴业收益增强债券A, 积极债券, 5, 4, -5.20
167408224541081600, 001001, F020001001, 华夏债券 - A/B, 普通债券, 5, 5, -4.02
167408226176860160, 005121, 0P0001BJPU, 富国兴利增强债券, 积极债券, 5, 0, -10.39
167408228294983680, 002459, 0P0001967S, 华夏鼎利债券A, 积极债券, 5, 5, -8.07
167408229985288192, 003831, 0P00019LF8, 建信鑫瑞回报灵活配置混合, 保守混合, 5, 5, -13.45
167408232891940864, 002460, 0P0001967T, 华夏鼎利债券C, 积极债券, 5, 5, -8.12
167408234645159936, 000189, 0P0001FVNB, 易方达丰华债券A, 积极债券, 5, 0, -7.78
167408236272549888, 630109, 0P0000SDKV, 华商稳定增利债券C, 积极债券, 5, 5, -3.78
167408238789132288, 151002, F020151002, 银河收益混合, 积极债券, 5, 5, -4.11
167408240466853888, 002965, 0P00018FR6, 中海合嘉增强收益债券A, 积极债券, 5, 4, -10.59
167408242786304000, 160514, 0P000136M5, 博时稳健回报债券（LOF）C, 普通债券, 5, 4, -0.12
167408244589854720, 040018, 0P0000PPFK, 华安香港精选股票（QDII）, QDII 大中华区股票, 5, 5, -18.21
167408246129164288, 360008, F0000004D7, 光大保德信增利收益债券A, 普通债券, 5, 5, -1.25
167408247731388416, 360009, F0000004D6, 光大保德信增利收益债券C, 普通债券, 5, 5, -1.43
167408270665842688, 004932, 0P0001BI6N, 招商丰拓灵活配置混合A, 保守混合, 5, 0, -20.19
167408272268066816, 001003, F0000003ZF, 华夏债券 - C, 普通债券, 5, 5, -4.09
167408275422183424, 160517, 0P000162B1, 博时中证银行指数（LOF）, 行业股票 - 金融地产, 5, 5, -1.40
167408277053767680, 750003, 0P0000WUGN, 安信目标收益债券C, 普通债券, 5, 5, 0.08
167408278760849408, 161216, 0P00012K9G, 国投瑞银双债增利债券A, 普通债券, 5, 5, -1.51
167408280417599488, 006559, 0P0001EW22, 永赢通益债券C, 利率债, 5, 0, 2.72
167408282082738176, 000069, 0P0000YGC8, 国投瑞银中高等级债券A, 普通债券, 5, 4, -0.36
167408283789819904, 002277, 0P0001A2MD, 中邮纯债恒利债券C, 普通债券, 5, 0, 0.08
167408285551427584, 395011, 0P0000SHVS, 中海增强收益债券 - A, 普通债券, 5, 3, -4.02
167408287422087168, 004333, 0P00019Q8C, 金鹰元盛债券（LOF）E, 普通债券, 5, 0, 0.95
167408289104003072, 206003, 0P0000NR3I, 鹏华信用增利债券 - A, 普通债券, 5, 5, -7.11
167408290790113280, 675111, 0P00019NHG, 西部利得汇享债券A, 普通债券, 5, 5, 0.40
167408292732076032, 002074, 0P0001755T, 圆信永丰兴融债券C, 信用债, 5, 5, 1.58
167408294422380544, 750002, 0P0000WUGM, 安信目标收益债券A, 普通债券, 5, 5, 0.16
167408297408724992, 003547, 0P00018WDP, 鹏华丰禄债券, 信用债, 5, 5, 1.97
167408299128389632, 163007, 0P000187QV, 长信利众债券（LOF）A, 普通债券, 5, 5, -0.57
167408301221347328, 002276, 0P0001A2MC, 中邮纯债恒利债券A, 普通债券, 5, 0, 0.17
167408302957789184, 005354, 0P0001C8K6, 富国沪港深行业精选灵活配置混合A, 港股积极配置, 5, 0, -19.21
167408304669065216, 164208, 0P00014OJK, 天弘丰利债券（LOF）E, 普通债券, 5, 5, -3.90
167408306439061504, 000997, 0P000157OH, 南方双元债券 - A, 普通债券, 5, 3, -2.42
167408308443938816, 002073, 0P0001755S, 圆信永丰兴融债券A, 信用债, 5, 5, 1.68
167408310364930048, 002586, 0P00019HX9, 金鹰添利中长期信用债债券A, 普通债券, 5, 4, -5.23
167408312428527616, 400030, 0P00014NH6, 东方添益债券, 信用债, 5, 3, 1.48
167408314232078336, 161221, 0P00012K9H, 国投瑞银双债增利债券C, 普通债券, 5, 5, -1.60
167408315951742976, 000070, 0P0000YGC9, 国投瑞银中高等级债券C, 普通债券, 5, 4, -0.45
