代码,晨星专属号,名称,类型,三年评级,五年评级,今年回报率
68680950434758656, 012842, 0P0001LGKD, 易方达军工指数（LOF）C, 行业股票 - 其它, 0, 0, None
68680952292835328, 011172, 0P0001LGTR, 广发利鑫灵活配置混合C, 灵活配置型, 0, 0, None
68680954155106304, 010766, 0P0001LGTU, 国寿安保华丰混合C, 沪港深积极配置型, 0, 0, None
68680956696854528, 011028, 0P0001LGTW, 国寿安保稳弘混合C, 沪港深保守混合型, 0, 0, None
68680958458462208, 010829, 0P0001LGTY, 国寿安保稳悦混合C, 沪港深保守混合型, 0, 0, None
68680961159593984, 011259, 0P0001LGU0, 汇添富高质量成长30一年持有期混合C, 沪港深积极配置型, 0, 0, None
68680963084779520, 010334, 0P0001LGU2, 华夏核心资产混合C, 沪港深积极配置型, 0, 0, None
68680964917690368, 011076, 0P0001LGU4, 大成恒享春晓一年定期开放混合C, 沪港深保守混合型（封闭式）, 0, 0, None
68680966813515776, 011157, 0P0001LGU6, 弘毅远方港股通智选领航混合A, 沪港深积极配置型, 0, 0, None
68680968604483584, 010561, 0P0001LGU8, 银华巨潮小盘价值ETF联接, 普通股票型, 0, 0, None
68680970433200128, 010967, 0P0001LH78, 博道嘉丰混合A, 沪港深积极配置型, 0, 0, None
68680992323272704, 009236, 0P0001LH7A, 中信建投稳泰一年定期开放债券, 短债型（封闭式）, 0, 0, None
68680994659500032, 011188, 0P0001LH7C, 信达澳银星奕混合A, 沪港深积极配置型, 0, 0, None
68680996630822912, 010440, 0P0001LH7E, 诺德安鸿纯债债券, 纯债基金, 0, 0, None
68680998543425536, 010196, 0P0001LHBE, 易方达核心优势股票A, 沪港深股票型基金, 0, 0, None
68681000367947776, 011183, 0P0001LHGF, 广发内需增长混合C, 积极配置型, 0, 0, None
68681002209247232, 010826, 0P0001LHGO, 大成产业趋势混合A, 沪港深积极配置型, 0, 0, None
68681004004409344, 160727, 0P0001LHGQ, 嘉实创业板两年定期开放混合, 沪港深积极配置型（封闭式）, 0, 0, None
68681005942177792, 011129, 0P0001LHGS, 华安精致生活混合C, 沪港深积极配置型, 0, 0, None
68681007712174080, 011229, 0P0001LHGU, 创金合信数字经济主题股票A, 沪港深股票型基金, 0, 0, None
68681009402478592, 011245, 0P0001LHRJ, 中加瑞享纯债债券C, 纯债基金, 0, 0, None
68681011130531840, 159849, 0P0001LHVV, 招商中证生物科技主题ETF, 行业股票 - 医药, 0, 0, None
68681012967636992, 010149, 0P0001LHVX, 浙商智选经济动能混合C, 沪港深积极配置型, 0, 0, None
68681014746021888, 010673, 0P0001LHW0, 兴全中证800六个月持有期指数增强A, 沪港深股票型基金, 0, 0, None
68681016746704896, 011104, 0P0001LH7B, 光大保德信智能汽车主题股票, 行业股票 - 科技、传媒及通讯, 0, 0, None
68681018562838528, 011223, 0P0001LH7D, 信达澳银星奕混合C, 沪港深积极配置型, 0, 0, None
68681020446081024, 516160, 0P0001LH7F, 南方中证新能源ETF, 普通股票型, 0, 0, None
68681022316740608, 010197, 0P0001LHBF, 易方达核心优势股票C, 沪港深股票型基金, 0, 0, None
68681024132874240, 010959, 0P0001LHGN, 大成惠泽一年定期开放债券, 短债型（封闭式）, 0, 0, None
68681025839955968, 010827, 0P0001LHGP, 大成产业趋势混合C, 沪港深积极配置型, 0, 0, None
68681027450568704, 011128, 0P0001LHGR, 华安精致生活混合A, 沪港深积极配置型, 0, 0, None
68681029170233344, 159841, 0P0001LHGT, 天弘中证全指证券公司ETF, 行业股票 - 金融地产, 0, 0, None
68681032454373376, 011230, 0P0001LHGV, 创金合信数字经济主题股票C, 沪港深股票型基金, 0, 0, None
68681034090151936, 011032, 0P0001LHRZ, 东方红睿泽三年定期开放灵活配置混合C, 沪港深灵活配置型（封闭式）, 0, 0, None
68681036053086208, 010148, 0P0001LHVW, 浙商智选经济动能混合A, 沪港深积极配置型, 0, 0, None
68681037890191360, 010674, 0P0001LHVZ, 兴全中证800六个月持有期指数增强C, 沪港深股票型基金, 0, 0, None
68681065182527488, 516080, 0P0001LI1M, 易方达中证创新药产业ETF, 行业股票 - 医药, 0, 0, None
68681067418091520, 011301, 0P0001LI1O, 易方达智造优势混合C, 沪港深积极配置型, 0, 0, None
68681069175504896, 011412, 0P0001LI1Q, 易方达远见成长混合C, 沪港深积极配置型, 0, 0, None
68681071004221440, 010509, 0P0001LI8A, 中银彭博巴克莱政策性银行债券1-5年指数, 利率债, 0, 0, None
68681072728080384, 010908, 0P0001LI8C, 大成沪深300指数增强A, 普通股票型, 0, 0, None
68681074699403264, 010832, 0P0001LI8E, 国泰合益混合A, 沪港深保守混合型, 0, 0, None
68681076452622336, 516600, 0P0001LI8G, 工银瑞信中证消费服务领先ETF, 行业股票 - 消费, 0, 0, None
68681078159704064, 010846, 0P0001LI8I, 南方卓越优选3个月持有期混合A, 沪港深积极配置型, 0, 0, None
68681079850008576, 010925, 0P0001LI8K, 兴银科技增长1个月滚动持有期混合A, 积极配置型, 0, 0, None
68681081506758656, 516000, 0P0001LIFH, 华夏中证大数据产业ETF, 普通股票型, 0, 0, None
68681083264172032, 517000, 0P0001LIFJ, 银华中证沪港深500ETF, 沪港深股票型基金, 0, 0, None
68681084958670848, 011329, 0P0001LIGL, 景顺长城新能源产业股票C, 沪港深股票型基金, 0, 0, None
68681086963548160, 011577, 0P0001LIGN, 鹏华安诚混合型证券投资基金C, 沪港深保守混合型, 0, 0, None
68681088783876096, 011300, 0P0001LI1N, 易方达智造优势混合A, 沪港深积极配置型, 0, 0, None
68681090667118592, 010115, 0P0001LI1P, 易方达远见成长混合A, 沪港深积极配置型, 0, 0, None
68681092382588928, 011228, 0P0001LI47, 西部利得量化成长混合C, 积极配置型, 0, 0, None
68681094228082688, 011189, 0P0001LI8B, 建信智汇优选一年持有期混合（MOM）, 沪港深灵活配置型, 0, 0, None
68681096069382144, 010909, 0P0001LI8D, 大成沪深300指数增强C, 普通股票型, 0, 0, None
68681097826795520, 010833, 0P0001LI8F, 国泰合益混合C, 沪港深保守混合型, 0, 0, None
68681099609374720, 010222, 0P0001LI8H, 摩根士丹利华鑫民丰盈和一年持有期混合, 保守混合型, 0, 0, None
68681101412925440, 010847, 0P0001LI8J, 南方卓越优选3个月持有期混合C, 沪港深积极配置型, 0, 0, None
68681103157755904, 010926, 0P0001LI8L, 兴银科技增长1个月滚动持有期混合C, 积极配置型, 0, 0, None
68681104835477504, 517050, 0P0001LIFI, 华泰柏瑞中证沪港深互联网ETF, 行业股票 - 科技、传媒及通讯, 0, 0, None
68681106932629504, 011328, 0P0001LIGK, 景顺长城新能源产业股票A, 沪港深股票型基金, 0, 0, None
68681109814116352, 011576, 0P0001LIGM, 鹏华安诚混合型证券投资基金A, 沪港深保守混合型, 0, 0, None
68681138947751936, 011292, 0P0001LIPN, 招商添裕纯债债券D, 纯债基金, 0, 0, None
68681140742914048, 517300, 0P0001LIPR, 国寿安保中证沪港深300ETF, 沪港深股票型基金, 0, 0, None
68681142592602112, 011282, 0P0001LIPT, 华夏消费龙头混合A, 行业混合 - 消费, 0, 0, None
68681144421318656, 010503, 0P0001LIPV, 招商稳兴混合A, 保守混合型, 0, 0, None
68681146099040256, 010837, 0P0001LIPX, 格林泓景债券A, 普通债券型, 0, 0, None
68681148070363136, 011319, 0P0001LIPZ, 国泰上证综合ETF联接A, 普通股票型, 0, 0, None
68681149899079680, 516060, 0P0001LIQ1, 工银瑞信中证创新药产业ETF, 行业股票 - 医药, 0, 0, None
68681151664881664, 011304, 0P0001LIQ3, 工银瑞信创新成长混合A, 沪港深积极配置型, 0, 0, None
68681153443266560, 010516, 0P0001LIQ5, 嘉合中债-1-3年政策性金融债指数A, 短债型, 0, 0, None
68681155217457152, 011220, 0P0001LIQ7, 南方匠心优选股票A, 沪港深股票型基金, 0, 0, None
68681156853235712, 010728, 0P0001LIQ9, 中泰兴诚价值一年持有期混合A, 沪港深积极配置型, 0, 0, None
68681158820364288, 900022, 0P0001LISQ, 中信证券臻选回报两年持有期混合A, 沪港深积极配置型, 0, 0, -2.21
68681161311780864, 900152, 0P0001LISS, 中信证券臻选回报两年持有期混合C, 沪港深积极配置型, 0, 0, -2.58
68681163459264512, 011242, 0P0001LIPO, 东吴进取策略混合C, 积极配置型, 0, 0, None
68681165531250688, 517080, 0P0001LIPS, 汇添富中证沪港深500ETF, 沪港深股票型基金, 0, 0, None
68681167359967232, 011283, 0P0001LIPU, 华夏消费龙头混合C, 行业混合 - 消费, 0, 0, None
68681169188683776, 010504, 0P0001LIPW, 招商稳兴混合C, 保守混合型, 0, 0, None
68681171025788928, 010838, 0P0001LIPY, 格林泓景债券C, 普通债券型, 0, 0, None
68681172741259264, 011320, 0P0001LIQ0, 国泰上证综合ETF联接C, 普通股票型, 0, 0, None
68681174381232128, 159856, 0P0001LIQ2, 工银瑞信中证沪港深互联网ETF, 行业股票 - 科技、传媒及通讯, 0, 0, None
68681176151228416, 011305, 0P0001LIQ4, 工银瑞信创新成长混合C, 沪港深积极配置型, 0, 0, None
68681177749258240, 010517, 0P0001LIQ6, 嘉合中债-1-3年政策性金融债指数C, 短债型, 0, 0, None
68681179796078592, 011221, 0P0001LIQ8, 南方匠心优选股票C, 沪港深股票型基金, 0, 0, None
68681181759012864, 010729, 0P0001LIQA, 中泰兴诚价值一年持有期混合C, 沪港深积极配置型, 0, 0, None
68681183805833216, 900052, 0P0001LISR, 中信证券臻选回报两年持有期混合B, 沪港深积极配置型, 0, 0, -2.20
68681210531938304, 900010, 0P0001LIST, 中信卓越成长两年持有期混合A, 沪港深积极配置型, 0, 0, -7.64
68681212331294720, 900100, 0P0001LISV, 中信卓越成长两年持有期混合C, 沪港深积极配置型, 0, 0, -7.90
68681214415863808, 872019, 0P0001LISX, 广发资管平衡精选一年持有混合C, 沪港深积极配置型, 0, 0, 10.64
68681216643039232, 970017, 0P0001LISZ, 中信建投价值增长混合C, 积极配置型, 0, 0, -7.22
68681218735996928, 900059, 0P0001LIT1, 中信证券成长动力混合C, 沪港深积极配置型, 0, 0, -7.30
68681220371775488, 920928, 0P0001LIT3, 中金进取回报灵活配置混合C, 沪港深灵活配置型, 0, 0, None
68681222112411648, 010821, 0P0001LIT5, 东方红多元策略混合B, 沪港深积极配置型, 0, 0, None
68681223991459840, 860055, 0P0001LIVW, 光大阳光优选一年持有混合B, 沪港深积极配置型, 0, 0, -6.09
68681226243801088, 860035, 0P0001LIVY, 光大阳光稳债中短债债券A, 普通债券型, 0, 0, 2.61
68681228101877760, 860012, 0P0001LIW0, 光大阳光稳债收益12个月持有债券A, 普通债券型, 0, 0, 2.43
68681229884456960, 860016, 0P0001LIW2, 光大阳光启明星创新驱动主题混合A, 沪港深积极配置型, 0, 0, 12.74
68681231671230464, 860053, 0P0001LIW4, 光大阳光启明星创新驱动主题混合C, 沪港深积极配置型, 0, 0, 11.83
68681233508335616, 970010, 0P0001LIW6, 方正证券金立方一年持有期混合C, 积极配置型, 0, 0, -7.06
68681235563544576, 900090, 0P0001LISU, 中信卓越成长两年持有期混合B, 沪港深积极配置型, 0, 0, -7.54
68681237354512384, 870009, 0P0001LISW, 广发资管平衡精选一年持有混合A, 沪港深积极配置型, 0, 0, 11.01
68681239120314368, 970016, 0P0001LISY, 中信建投价值增长混合A, 积极配置型, 0, 0, -6.81
68681241544622080, 900009, 0P0001LIT0, 中信证券成长动力混合A, 沪港深积极配置型, 0, 0, -6.91
68681244824567808, 920008, 0P0001LIT2, 中金进取回报灵活配置混合A, 沪港深灵活配置型, 0, 0, -5.83
68681250264580096, 910017, 0P0001LIT4, 东方红多元策略混合A, 沪港深积极配置型, 0, 0, None
68681252319789056, 860006, 0P0001LIVV, 光大阳光优选一年持有混合A, 沪港深积极配置型, 0, 0, -0.94
68681255163527168, 860056, 0P0001LIVX, 光大阳光优选一年持有混合C, 沪港深积极配置型, 0, 0, -6.37
68681256933523456, 860050, 0P0001LIVZ, 光大阳光稳债中短债债券C, 普通债券型, 0, 0, 2.48
68681259022286848, 860033, 0P0001LIW1, 光大阳光稳债收益12个月持有债券C, 普通债券型, 0, 0, 2.25
68681260888752128, 860052, 0P0001LIW3, 光大阳光启明星创新驱动主题混合B, 沪港深积极配置型, 0, 0, 12.31
68681262721662976, 970009, 0P0001LIW5, 方正证券金立方一年持有期混合A, 积极配置型, 0, 0, -7.38
68681289657483264, 970006, 0P0001LIW7, 华安证券汇赢增利一年持有混合A, 灵活配置型, 0, 0, 6.63
68681291989516288, 970008, 0P0001LIW9, 华安证券汇赢增利一年持有混合C, 灵活配置型, 0, 0, 6.63
68681293835010048, 011202, 0P0001LJ12, 财通优势行业轮动混合C, 沪港深积极配置型, 0, 0, None
68681295584034816, 011272, 0P0001LJ14, 汇添富价值成长均衡投资混合C, 沪港深积极配置型, 0, 0, None
68681297316282368, 011279, 0P0001LJ16, 华夏内需驱动混合C, 沪港深积极配置型, 0, 0, None
68681299107250176, 011303, 0P0001LJ18, 易方达悦盈一年持有期混合C, 沪港深保守混合型, 0, 0, None
68681301695135744, 011137, 0P0001LJ1A, 广发盛兴混合C, 沪港深积极配置型, 0, 0, None
68681303427383296, 159852, 0P0001LJ1C, 嘉实中证软件服务ETF, 行业股票 - 科技、传媒及通讯, 0, 0, None
68681305885245440, 010412, 0P0001LJ1E, 汇安均衡优选混合, 积极配置型, 0, 0, None
68681307877539840, 010814, 0P0001LJ1G, 华安添益一年持有期混合C, 保守混合型, 0, 0, None
68681309949526016, 008720, 0P0001LJ1I, 德邦安顺混合C, 保守混合型, 0, 0, None
68681311769853952, 010697, 0P0001LJ1K, 中融行业先锋6个月持有期混合A, 沪港深积极配置型, 0, 0, None
68681313598570496, 011308, 0P0001LJ97, 富国生物医药科技混合C, 行业混合 - 医药, 0, 0, None
68681315318235136, 970007, 0P0001LIW8, 华安证券汇赢增利一年持有混合B, 灵活配置型, 0, 0, 6.14
68681317105008640, 011201, 0P0001LJ11, 财通优势行业轮动混合A, 沪港深积极配置型, 0, 0, None
68681318858227712, 011271, 0P0001LJ13, 汇添富价值成长均衡投资混合A, 沪港深积极配置型, 0, 0, None
68681320619835392, 011278, 0P0001LJ15, 华夏内需驱动混合A, 沪港深积极配置型, 0, 0, None
68681322310139904, 011302, 0P0001LJ17, 易方达悦盈一年持有期混合A, 沪港深保守混合型, 0, 0, None
68681326022098944, 011136, 0P0001LJ19, 广发盛兴混合A, 沪港深积极配置型, 0, 0, None
68681327762735104, 517200, 0P0001LJ1B, 嘉实中证沪港深互联网ETF, 行业股票 - 科技、传媒及通讯, 0, 0, None
68681329771806720, 011248, 0P0001LJ1D, 嘉实品质回报混合, 沪港深积极配置型, 0, 0, None
68681331575357440, 010813, 0P0001LJ1F, 华安添益一年持有期混合A, 保守混合型, 0, 0, None
68681333425045504, 008719, 0P0001LJ1H, 德邦安顺混合A, 保守混合型, 0, 0, None
68681335119544320, 159857, 0P0001LJ1J, 天弘中证光伏产业ETF, 行业股票 - 其它, 0, 0, None
68681336788877312, 010698, 0P0001LJ1L, 中融行业先锋6个月持有期混合C, 沪港深积极配置型, 0, 0, None
68681366459383808, 011306, 0P0001LJ98, 富国低碳新经济混合C, 积极配置型, 0, 0, None
68681368162271232, 011309, 0P0001LJ9A, 富国消费主题混合C, 行业混合 - 消费, 0, 0, None
68681370112622592, 011336, 0P0001LJ9C, 兴全汇吉一年持有期混合A, 沪港深保守混合型, 0, 0, None
68681372079751168, 011340, 0P0001LJ9E, 博时战略新材料主题混合A, 沪港深积极配置型, 0, 0, None
68681373908467712, 970018, 0P0001LJ9G, 方正证券金港湾六个月持有期债券A, 积极债券型, 0, 0, None
68681376466993152, 850003, 0P0001LJ9I, 海通海升六个月持有期债券A, 普通债券型, 0, 0, None
68681378220212224, 010792, 0P0001LJ9K, 华安成长先锋混合A, 沪港深积极配置型, 0, 0, None
68681379990208512, 010921, 0P0001LJ9M, 民生加银润利混合, 保守混合型, 0, 0, None
68681381860868096, 010253, 0P0001LJ9O, 兴银中证500指数增强A, 普通股票型, 0, 0, None
68681384280981504, 011333, 0P0001LJB5, 鹏华品质优选混合A, 沪港深积极配置型, 0, 0, None
68681386889838592, 011127, 0P0001LJC3, 富国清洁能源产业灵活配置混合C, 沪港深灵活配置型, 0, 0, None
68681389515472896, 010786, 0P0001LJE7, 博时创业板指数C, 沪港深股票型基金, 0, 0, None
68681391537127424, 011399, 0P0001LJE9, 汇添富数字未来混合A, 沪港深积极配置型, 0, 0, None
68681393370038272, 011307, 0P0001LJ99, 富国天益价值混合C, 积极配置型, 0, 0, None
68681394963873792, 011148, 0P0001LJ9B, 南方军工改革灵活配置混合C, 灵活配置型, 0, 0, None
68681396792590336, 011337, 0P0001LJ9D, 兴全汇吉一年持有期混合C, 沪港深保守混合型, 0, 0, None
68681398839410688, 011341, 0P0001LJ9F, 博时战略新材料主题混合C, 沪港深积极配置型, 0, 0, None
68681400601018368, 970019, 0P0001LJ9H, 方正证券金港湾六个月持有期债券C, 积极债券型, 0, 0, None
68681402358431744, 855001, 0P0001LJ9J, 海通海升六个月持有期债券C, 普通债券型, 0, 0, None
68681404141010944, 010793, 0P0001LJ9L, 华安成长先锋混合C, 沪港深积极配置型, 0, 0, None
68681405885841408, 010576, 0P0001LJ9N, 民生加银兴利混合, 保守混合型, 0, 0, None
68681407462899712, 011205, 0P0001LJ9P, 兴银中证500指数增强C, 普通股票型, 0, 0, None
68681409346142208, 011334, 0P0001LJB6, 鹏华品质优选混合C, 沪港深积极配置型, 0, 0, None
68681411191635968, 010785, 0P0001LJE6, 博时创业板指数A, 沪港深股票型基金, 0, 0, None
68681413498503168, 516680, 0P0001LJE8, 建信中证细分有色金属产业主题ETF, 行业股票 - 其它, 0, 0, None
